experiment_id,label,left_arm,right_arm,multiplicity_family,scope,endpoint,estimand,provenance,n,left_rate,right_rate,delta_right_minus_left,both,left_only,right_only,neither,gain_case_keys,loss_case_keys,exact_mcnemar_p,paired_case_bootstrap_delta_ci95,bootstrap_unit,source_multiplicity_family,holm_adjusted_p,holm_family_size
E5,nested_width6_vs_base4,base4,nested_width6,width_ladder_3,MCR,complete_or_compatible_partial,ita_case_paired,blinded_model_panel_sensitivity_not_root,100,0.82,0.51,-0.31,47,35,4,14,"[""MCR_seq200b/279"", ""MCR_seq200b/319"", ""MCR_seq200b/341"", ""MCR_v2_seq100/232""]","[""MCR_seq200b/251"", ""MCR_seq200b/265"", ""MCR_seq200b/272"", ""MCR_seq200b/275"", ""MCR_seq200b/288"", ""MCR_seq200b/302"", ""MCR_seq200b/327"", ""MCR_seq200b/355"", ""MCR_seq200b/371"", ""MCR_seq200b/372"", ""MCR_seq200b/375"", ""MCR_seq200b/381"", ""MCR_seq200b/403"", ""MCR_seq200b/424"", ""MCR_seq200b/450"", ""MCR_seq200b/460"", ""MCR_seq200b/466"", ""MCR_v1_seq100/107"", ""MCR_v1_seq100/119"", ""MCR_v1_seq100/17"", ""MCR_v1_seq100/18"", ""MCR_v1_seq100/19"", ""MCR_v1_seq100/22"", ""MCR_v1_seq100/23"", ""MCR_v1_seq100/33"", ""MCR_v1_seq100/64"", ""MCR_v1_seq100/65"", ""MCR_v1_seq100/93"", ""MCR_v2_seq100/140"", ""MCR_v2_seq100/142"", ""MCR_v2_seq100/143"", ""MCR_v2_seq100/151"", ""MCR_v2_seq100/168"", ""MCR_v2_seq100/199"", ""MCR_v2_seq100/245""]",3.353161446284503e-07,"[-0.42, -0.21]",case,primary,6.706322892569005e-07,3
E5,nested_width8_vs_base4,base4,nested_width8,width_ladder_3,MCR,complete_or_compatible_partial,ita_case_paired,blinded_model_panel_sensitivity_not_root,100,0.82,0.43,-0.39,42,40,1,17,"[""MCR_v2_seq100/232""]","[""MCR_seq200b/257"", ""MCR_seq200b/265"", ""MCR_seq200b/272"", ""MCR_seq200b/275"", ""MCR_seq200b/288"", ""MCR_seq200b/327"", ""MCR_seq200b/330"", ""MCR_seq200b/342"", ""MCR_seq200b/358"", ""MCR_seq200b/371"", ""MCR_seq200b/381"", ""MCR_seq200b/403"", ""MCR_seq200b/419"", ""MCR_seq200b/424"", ""MCR_seq200b/436"", ""MCR_seq200b/450"", ""MCR_seq200b/460"", ""MCR_seq200b/466"", ""MCR_v1_seq100/107"", ""MCR_v1_seq100/109"", ""MCR_v1_seq100/119"", ""MCR_v1_seq100/17"", ""MCR_v1_seq100/18"", ""MCR_v1_seq100/19"", ""MCR_v1_seq100/22"", ""MCR_v1_seq100/23"", ""MCR_v1_seq100/33"", ""MCR_v1_seq100/42"", ""MCR_v1_seq100/64"", ""MCR_v1_seq100/65"", ""MCR_v1_seq100/72"", ""MCR_v1_seq100/93"", ""MCR_v2_seq100/140"", ""MCR_v2_seq100/142"", ""MCR_v2_seq100/143"", ""MCR_v2_seq100/151"", ""MCR_v2_seq100/168"", ""MCR_v2_seq100/199"", ""MCR_v2_seq100/237"", ""MCR_v2_seq100/245""]",3.8198777474462986e-11,"[-0.49, -0.29]",case,primary,1.1459633242338896e-10,3
E5,remove_non_gold3_vs_base4,base4,remove_non_gold3,pruning_secondary_1,MCR,complete_or_compatible_partial,ita_case_paired,blinded_model_panel_sensitivity_not_root,100,0.82,0.87,0.05,77,5,10,8,"[""MCR_seq200b/319"", ""MCR_seq200b/338"", ""MCR_seq200b/341"", ""MCR_seq200b/408"", ""MCR_seq200b/413"", ""MCR_seq200b/461"", ""MCR_seq200b/468"", ""MCR_v1_seq100/5"", ""MCR_v2_seq100/210"", ""MCR_v2_seq100/232""]","[""MCR_seq200b/403"", ""MCR_seq200b/460"", ""MCR_v1_seq100/40"", ""MCR_v1_seq100/65"", ""MCR_v2_seq100/234""]",0.3017578125,"[-0.02, 0.13]",case,primary,0.3017578125,1
E5,add_component5_vs_base4,base4,add_component5,typed_addition_5,MCR,legacy_chain,ita_case_paired,blinded_model_panel_sensitivity_not_root,100,0.78,0.58,-0.2,51,27,7,15,"[""MCR_seq200b/341"", ""MCR_seq200b/405"", ""MCR_seq200b/408"", ""MCR_seq200b/413"", ""MCR_seq200b/468"", ""MCR_v2_seq100/232"", ""MCR_v2_seq100/234""]","[""MCR_seq200b/272"", ""MCR_seq200b/275"", ""MCR_seq200b/283"", ""MCR_seq200b/371"", ""MCR_seq200b/381"", ""MCR_seq200b/403"", ""MCR_seq200b/424"", ""MCR_seq200b/450"", ""MCR_seq200b/460"", ""MCR_seq200b/466"", ""MCR_v1_seq100/107"", ""MCR_v1_seq100/109"", ""MCR_v1_seq100/119"", ""MCR_v1_seq100/17"", ""MCR_v1_seq100/19"", ""MCR_v1_seq100/22"", ""MCR_v1_seq100/33"", ""MCR_v1_seq100/64"", ""MCR_v1_seq100/65"", ""MCR_v1_seq100/75"", ""MCR_v1_seq100/93"", ""MCR_v2_seq100/140"", ""MCR_v2_seq100/142"", ""MCR_v2_seq100/143"", ""MCR_v2_seq100/151"", ""MCR_v2_seq100/168"", ""MCR_v2_seq100/245""]",0.0008213953115046024,"[-0.31, -0.09]",case,primary,0.0016427906230092049,5
E5,add_parent5_vs_base4,base4,add_parent5,typed_addition_5,MCR,legacy_chain,ita_case_paired,blinded_model_panel_sensitivity_not_root,100,0.78,0.55,-0.23,49,29,6,16,"[""MCR_seq200b/279"", ""MCR_seq200b/341"", ""MCR_seq200b/408"", ""MCR_seq200b/468"", ""MCR_v2_seq100/165"", ""MCR_v2_seq100/232""]","[""MCR_seq200b/251"", ""MCR_seq200b/266"", ""MCR_seq200b/272"", ""MCR_seq200b/275"", ""MCR_seq200b/330"", ""MCR_seq200b/342"", ""MCR_seq200b/371"", ""MCR_seq200b/381"", ""MCR_seq200b/394"", ""MCR_seq200b/403"", ""MCR_seq200b/424"", ""MCR_seq200b/450"", ""MCR_seq200b/460"", ""MCR_seq200b/466"", ""MCR_v1_seq100/119"", ""MCR_v1_seq100/17"", ""MCR_v1_seq100/19"", ""MCR_v1_seq100/22"", ""MCR_v1_seq100/33"", ""MCR_v1_seq100/40"", ""MCR_v1_seq100/64"", ""MCR_v1_seq100/65"", ""MCR_v1_seq100/75"", ""MCR_v1_seq100/93"", ""MCR_v2_seq100/140"", ""MCR_v2_seq100/142"", ""MCR_v2_seq100/143"", ""MCR_v2_seq100/168"", ""MCR_v2_seq100/245""]",0.0001168418675661087,"[-0.34, -0.12]",case,primary,0.0003505256026983261,5
E5,add_sibling5_vs_base4,base4,add_sibling5,typed_addition_5,MCR,legacy_chain,ita_case_paired,blinded_model_panel_sensitivity_not_root,100,0.78,0.48,-0.3,45,33,3,19,"[""MCR_seq200b/341"", ""MCR_seq200b/408"", ""MCR_v2_seq100/232""]","[""MCR_seq200b/265"", ""MCR_seq200b/272"", ""MCR_seq200b/275"", ""MCR_seq200b/302"", ""MCR_seq200b/314"", ""MCR_seq200b/330"", ""MCR_seq200b/342"", ""MCR_seq200b/355"", ""MCR_seq200b/371"", ""MCR_seq200b/372"", ""MCR_seq200b/381"", ""MCR_seq200b/424"", ""MCR_seq200b/450"", ""MCR_seq200b/460"", ""MCR_seq200b/466"", ""MCR_v1_seq100/109"", ""MCR_v1_seq100/119"", ""MCR_v1_seq100/17"", ""MCR_v1_seq100/19"", ""MCR_v1_seq100/22"", ""MCR_v1_seq100/33"", ""MCR_v1_seq100/64"", ""MCR_v1_seq100/65"", ""MCR_v1_seq100/72"", ""MCR_v1_seq100/75"", ""MCR_v1_seq100/93"", ""MCR_v2_seq100/140"", ""MCR_v2_seq100/142"", ""MCR_v2_seq100/143"", ""MCR_v2_seq100/151"", ""MCR_v2_seq100/168"", ""MCR_v2_seq100/237"", ""MCR_v2_seq100/245""]",2.2721360437572002e-07,"[-0.4, -0.2]",case,primary,1.1360680218786001e-06,5
E5,add_synonym5_vs_base4,base4,add_synonym5,typed_addition_5,MCR,legacy_chain,ita_case_paired,blinded_model_panel_sensitivity_not_root,100,0.78,0.58,-0.2,48,30,10,12,"[""MCR_seq200b/279"", ""MCR_seq200b/341"", ""MCR_seq200b/354"", ""MCR_seq200b/405"", ""MCR_seq200b/408"", ""MCR_seq200b/461"", ""MCR_seq200b/468"", ""MCR_v1_seq100/94"", ""MCR_v2_seq100/165"", ""MCR_v2_seq100/232""]","[""MCR_seq200b/251"", ""MCR_seq200b/272"", ""MCR_seq200b/275"", ""MCR_seq200b/312"", ""MCR_seq200b/314"", ""MCR_seq200b/339"", ""MCR_seq200b/358"", ""MCR_seq200b/371"", ""MCR_seq200b/381"", ""MCR_seq200b/424"", ""MCR_seq200b/450"", ""MCR_seq200b/460"", ""MCR_seq200b/466"", ""MCR_v1_seq100/109"", ""MCR_v1_seq100/119"", ""MCR_v1_seq100/17"", ""MCR_v1_seq100/19"", ""MCR_v1_seq100/22"", ""MCR_v1_seq100/26"", ""MCR_v1_seq100/33"", ""MCR_v1_seq100/41"", ""MCR_v1_seq100/64"", ""MCR_v1_seq100/65"", ""MCR_v1_seq100/72"", ""MCR_v1_seq100/75"", ""MCR_v1_seq100/93"", ""MCR_v2_seq100/142"", ""MCR_v2_seq100/143"", ""MCR_v2_seq100/168"", ""MCR_v2_seq100/245""]",0.0022214337732293643,"[-0.32, -0.08]",case,primary,0.0022214337732293643,5
E5,add_unrelated5_vs_base4,base4,add_unrelated5,typed_addition_5,MCR,legacy_chain,ita_case_paired,blinded_model_panel_sensitivity_not_root,100,0.78,0.53,-0.25,50,28,3,19,"[""MCR_seq200b/341"", ""MCR_seq200b/468"", ""MCR_v2_seq100/232""]","[""MCR_seq200b/272"", ""MCR_seq200b/275"", ""MCR_seq200b/355"", ""MCR_seq200b/371"", ""MCR_seq200b/381"", ""MCR_seq200b/403"", ""MCR_seq200b/419"", ""MCR_seq200b/424"", ""MCR_seq200b/450"", ""MCR_seq200b/460"", ""MCR_seq200b/466"", ""MCR_v1_seq100/107"", ""MCR_v1_seq100/111"", ""MCR_v1_seq100/119"", ""MCR_v1_seq100/17"", ""MCR_v1_seq100/19"", ""MCR_v1_seq100/22"", ""MCR_v1_seq100/33"", ""MCR_v1_seq100/64"", ""MCR_v1_seq100/65"", ""MCR_v1_seq100/75"", ""MCR_v1_seq100/93"", ""MCR_v2_seq100/140"", ""MCR_v2_seq100/142"", ""MCR_v2_seq100/143"", ""MCR_v2_seq100/151"", ""MCR_v2_seq100/168"", ""MCR_v2_seq100/245""]",4.649162292480469e-06,"[-0.35, -0.15]",case,primary,1.8596649169921875e-05,5
E5,nested_width6_vs_base4,base4,nested_width6,width_ladder_3,MCR,legacy_chain,ita_case_paired,blinded_model_panel_sensitivity_not_root,100,0.78,0.48,-0.3,45,33,3,19,"[""MCR_seq200b/279"", ""MCR_seq200b/341"", ""MCR_v2_seq100/232""]","[""MCR_seq200b/251"", ""MCR_seq200b/265"", ""MCR_seq200b/272"", ""MCR_seq200b/275"", ""MCR_seq200b/288"", ""MCR_seq200b/302"", ""MCR_seq200b/314"", ""MCR_seq200b/355"", ""MCR_seq200b/371"", ""MCR_seq200b/372"", ""MCR_seq200b/375"", ""MCR_seq200b/381"", ""MCR_seq200b/403"", ""MCR_seq200b/424"", ""MCR_seq200b/450"", ""MCR_seq200b/460"", ""MCR_seq200b/466"", ""MCR_v1_seq100/107"", ""MCR_v1_seq100/119"", ""MCR_v1_seq100/17"", ""MCR_v1_seq100/18"", ""MCR_v1_seq100/19"", ""MCR_v1_seq100/22"", ""MCR_v1_seq100/33"", ""MCR_v1_seq100/64"", ""MCR_v1_seq100/65"", ""MCR_v1_seq100/93"", ""MCR_v2_seq100/140"", ""MCR_v2_seq100/142"", ""MCR_v2_seq100/143"", ""MCR_v2_seq100/151"", ""MCR_v2_seq100/168"", ""MCR_v2_seq100/245""]",2.2721360437572002e-07,"[-0.4, -0.2]",case,primary,4.5442720875144005e-07,3
E5,nested_width8_vs_base4,base4,nested_width8,width_ladder_3,MCR,legacy_chain,ita_case_paired,blinded_model_panel_sensitivity_not_root,100,0.78,0.4,-0.38,39,39,1,21,"[""MCR_v2_seq100/232""]","[""MCR_seq200b/257"", ""MCR_seq200b/265"", ""MCR_seq200b/271"", ""MCR_seq200b/272"", ""MCR_seq200b/275"", ""MCR_seq200b/288"", ""MCR_seq200b/302"", ""MCR_seq200b/330"", ""MCR_seq200b/342"", ""MCR_seq200b/358"", ""MCR_seq200b/371"", ""MCR_seq200b/381"", ""MCR_seq200b/403"", ""MCR_seq200b/419"", ""MCR_seq200b/424"", ""MCR_seq200b/436"", ""MCR_seq200b/450"", ""MCR_seq200b/460"", ""MCR_seq200b/466"", ""MCR_v1_seq100/107"", ""MCR_v1_seq100/109"", ""MCR_v1_seq100/119"", ""MCR_v1_seq100/17"", ""MCR_v1_seq100/18"", ""MCR_v1_seq100/19"", ""MCR_v1_seq100/22"", ""MCR_v1_seq100/33"", ""MCR_v1_seq100/42"", ""MCR_v1_seq100/64"", ""MCR_v1_seq100/65"", ""MCR_v1_seq100/72"", ""MCR_v1_seq100/93"", ""MCR_v2_seq100/140"", ""MCR_v2_seq100/142"", ""MCR_v2_seq100/143"", ""MCR_v2_seq100/151"", ""MCR_v2_seq100/168"", ""MCR_v2_seq100/237"", ""MCR_v2_seq100/245""]",7.457856554538012e-11,"[-0.48, -0.28]",case,primary,2.2373569663614035e-10,3
E5,remove_non_gold3_vs_base4,base4,remove_non_gold3,pruning_secondary_1,MCR,legacy_chain,ita_case_paired,blinded_model_panel_sensitivity_not_root,100,0.78,0.85,0.07,73,5,12,10,"[""MCR_seq200b/319"", ""MCR_seq200b/327"", ""MCR_seq200b/338"", ""MCR_seq200b/341"", ""MCR_seq200b/408"", ""MCR_seq200b/413"", ""MCR_seq200b/461"", ""MCR_seq200b/468"", ""MCR_v1_seq100/23"", ""MCR_v1_seq100/5"", ""MCR_v2_seq100/210"", ""MCR_v2_seq100/232""]","[""MCR_seq200b/403"", ""MCR_seq200b/460"", ""MCR_seq200b/466"", ""MCR_v1_seq100/40"", ""MCR_v1_seq100/65""]",0.143463134765625,"[-0.01, 0.15]",case,primary,0.143463134765625,1
E5,add_component5_vs_base4,base4,add_component5,typed_addition_5,MCR,safe_exact,ita_case_paired,blinded_model_panel_sensitivity_not_root,100,0.76,0.53,-0.23,47,29,6,18,"[""MCR_seq200b/341"", ""MCR_seq200b/405"", ""MCR_seq200b/408"", ""MCR_seq200b/413"", ""MCR_seq200b/468"", ""MCR_v2_seq100/232""]","[""MCR_seq200b/272"", ""MCR_seq200b/275"", ""MCR_seq200b/283"", ""MCR_seq200b/330"", ""MCR_seq200b/356"", ""MCR_seq200b/371"", ""MCR_seq200b/381"", ""MCR_seq200b/403"", ""MCR_seq200b/420"", ""MCR_seq200b/424"", ""MCR_seq200b/460"", ""MCR_seq200b/466"", ""MCR_v1_seq100/107"", ""MCR_v1_seq100/109"", ""MCR_v1_seq100/119"", ""MCR_v1_seq100/17"", ""MCR_v1_seq100/19"", ""MCR_v1_seq100/22"", ""MCR_v1_seq100/33"", ""MCR_v1_seq100/64"", ""MCR_v1_seq100/65"", ""MCR_v1_seq100/75"", ""MCR_v1_seq100/93"", ""MCR_v2_seq100/140"", ""MCR_v2_seq100/142"", ""MCR_v2_seq100/143"", ""MCR_v2_seq100/151"", ""MCR_v2_seq100/168"", ""MCR_v2_seq100/245""]",0.0001168418675661087,"[-0.34, -0.12]",case,primary,0.0002336837351322174,5
E5,add_parent5_vs_base4,base4,add_parent5,typed_addition_5,MCR,safe_exact,ita_case_paired,blinded_model_panel_sensitivity_not_root,100,0.76,0.48,-0.28,44,32,4,20,"[""MCR_seq200b/279"", ""MCR_seq200b/341"", ""MCR_seq200b/408"", ""MCR_v2_seq100/232""]","[""MCR_seq200b/251"", ""MCR_seq200b/266"", ""MCR_seq200b/272"", ""MCR_seq200b/275"", ""MCR_seq200b/302"", ""MCR_seq200b/330"", ""MCR_seq200b/342"", ""MCR_seq200b/371"", ""MCR_seq200b/381"", ""MCR_seq200b/394"", ""MCR_seq200b/403"", ""MCR_seq200b/420"", ""MCR_seq200b/424"", ""MCR_seq200b/460"", ""MCR_seq200b/466"", ""MCR_v1_seq100/119"", ""MCR_v1_seq100/17"", ""MCR_v1_seq100/19"", ""MCR_v1_seq100/22"", ""MCR_v1_seq100/33"", ""MCR_v1_seq100/40"", ""MCR_v1_seq100/64"", ""MCR_v1_seq100/65"", ""MCR_v1_seq100/72"", ""MCR_v1_seq100/75"", ""MCR_v1_seq100/93"", ""MCR_v2_seq100/140"", ""MCR_v2_seq100/142"", ""MCR_v2_seq100/143"", ""MCR_v2_seq100/168"", ""MCR_v2_seq100/237"", ""MCR_v2_seq100/245""]",1.941574737429619e-06,"[-0.39, -0.18]",case,primary,7.766298949718475e-06,5
E5,add_sibling5_vs_base4,base4,add_sibling5,typed_addition_5,MCR,safe_exact,ita_case_paired,blinded_model_panel_sensitivity_not_root,100,0.76,0.45,-0.31,42,34,3,21,"[""MCR_seq200b/341"", ""MCR_seq200b/408"", ""MCR_v2_seq100/232""]","[""MCR_seq200b/265"", ""MCR_seq200b/272"", ""MCR_seq200b/275"", ""MCR_seq200b/283"", ""MCR_seq200b/302"", ""MCR_seq200b/314"", ""MCR_seq200b/330"", ""MCR_seq200b/342"", ""MCR_seq200b/355"", ""MCR_seq200b/371"", ""MCR_seq200b/372"", ""MCR_seq200b/381"", ""MCR_seq200b/420"", ""MCR_seq200b/424"", ""MCR_seq200b/460"", ""MCR_seq200b/466"", ""MCR_v1_seq100/109"", ""MCR_v1_seq100/119"", ""MCR_v1_seq100/17"", ""MCR_v1_seq100/19"", ""MCR_v1_seq100/22"", ""MCR_v1_seq100/33"", ""MCR_v1_seq100/64"", ""MCR_v1_seq100/65"", ""MCR_v1_seq100/72"", ""MCR_v1_seq100/75"", ""MCR_v1_seq100/93"", ""MCR_v2_seq100/140"", ""MCR_v2_seq100/142"", ""MCR_v2_seq100/143"", ""MCR_v2_seq100/151"", ""MCR_v2_seq100/168"", ""MCR_v2_seq100/237"", ""MCR_v2_seq100/245""]",1.233129296451807e-07,"[-0.41, -0.2]",case,primary,6.165646482259035e-07,5
E5,add_synonym5_vs_base4,base4,add_synonym5,typed_addition_5,MCR,safe_exact,ita_case_paired,blinded_model_panel_sensitivity_not_root,100,0.76,0.57,-0.19,47,29,10,14,"[""MCR_seq200b/279"", ""MCR_seq200b/341"", ""MCR_seq200b/354"", ""MCR_seq200b/405"", ""MCR_seq200b/408"", ""MCR_seq200b/461"", ""MCR_seq200b/468"", ""MCR_v1_seq100/94"", ""MCR_v2_seq100/165"", ""MCR_v2_seq100/232""]","[""MCR_seq200b/251"", ""MCR_seq200b/272"", ""MCR_seq200b/275"", ""MCR_seq200b/312"", ""MCR_seq200b/314"", ""MCR_seq200b/339"", ""MCR_seq200b/358"", ""MCR_seq200b/371"", ""MCR_seq200b/381"", ""MCR_seq200b/424"", ""MCR_seq200b/460"", ""MCR_seq200b/466"", ""MCR_v1_seq100/109"", ""MCR_v1_seq100/119"", ""MCR_v1_seq100/17"", ""MCR_v1_seq100/19"", ""MCR_v1_seq100/22"", ""MCR_v1_seq100/26"", ""MCR_v1_seq100/33"", ""MCR_v1_seq100/41"", ""MCR_v1_seq100/64"", ""MCR_v1_seq100/65"", ""MCR_v1_seq100/72"", ""MCR_v1_seq100/75"", ""MCR_v1_seq100/93"", ""MCR_v2_seq100/142"", ""MCR_v2_seq100/143"", ""MCR_v2_seq100/168"", ""MCR_v2_seq100/245""]",0.0033778479119064286,"[-0.31, -0.07]",case,primary,0.0033778479119064286,5
E5,add_unrelated5_vs_base4,base4,add_unrelated5,typed_addition_5,MCR,safe_exact,ita_case_paired,blinded_model_panel_sensitivity_not_root,100,0.76,0.52,-0.24,48,28,4,20,"[""MCR_seq200b/341"", ""MCR_seq200b/384"", ""MCR_seq200b/468"", ""MCR_v2_seq100/232""]","[""MCR_seq200b/272"", ""MCR_seq200b/275"", ""MCR_seq200b/355"", ""MCR_seq200b/371"", ""MCR_seq200b/381"", ""MCR_seq200b/403"", ""MCR_seq200b/419"", ""MCR_seq200b/420"", ""MCR_seq200b/424"", ""MCR_seq200b/460"", ""MCR_seq200b/466"", ""MCR_v1_seq100/107"", ""MCR_v1_seq100/111"", ""MCR_v1_seq100/119"", ""MCR_v1_seq100/17"", ""MCR_v1_seq100/19"", ""MCR_v1_seq100/22"", ""MCR_v1_seq100/33"", ""MCR_v1_seq100/64"", ""MCR_v1_seq100/65"", ""MCR_v1_seq100/75"", ""MCR_v1_seq100/93"", ""MCR_v2_seq100/140"", ""MCR_v2_seq100/142"", ""MCR_v2_seq100/143"", ""MCR_v2_seq100/151"", ""MCR_v2_seq100/168"", ""MCR_v2_seq100/245""]",1.9301194697618484e-05,"[-0.34, -0.14]",case,primary,5.7903584092855453e-05,5
E5,nested_width6_vs_base4,base4,nested_width6,width_ladder_3,MCR,safe_exact,ita_case_paired,blinded_model_panel_sensitivity_not_root,100,0.76,0.46,-0.3,43,33,3,21,"[""MCR_seq200b/279"", ""MCR_seq200b/341"", ""MCR_v2_seq100/232""]","[""MCR_seq200b/251"", ""MCR_seq200b/265"", ""MCR_seq200b/272"", ""MCR_seq200b/275"", ""MCR_seq200b/288"", ""MCR_seq200b/302"", ""MCR_seq200b/314"", ""MCR_seq200b/355"", ""MCR_seq200b/371"", ""MCR_seq200b/372"", ""MCR_seq200b/375"", ""MCR_seq200b/381"", ""MCR_seq200b/403"", ""MCR_seq200b/424"", ""MCR_seq200b/460"", ""MCR_seq200b/466"", ""MCR_v1_seq100/107"", ""MCR_v1_seq100/119"", ""MCR_v1_seq100/17"", ""MCR_v1_seq100/18"", ""MCR_v1_seq100/19"", ""MCR_v1_seq100/22"", ""MCR_v1_seq100/33"", ""MCR_v1_seq100/40"", ""MCR_v1_seq100/64"", ""MCR_v1_seq100/65"", ""MCR_v1_seq100/93"", ""MCR_v2_seq100/140"", ""MCR_v2_seq100/142"", ""MCR_v2_seq100/143"", ""MCR_v2_seq100/151"", ""MCR_v2_seq100/168"", ""MCR_v2_seq100/245""]",2.2721360437572002e-07,"[-0.4, -0.2]",case,primary,4.5442720875144005e-07,3
E5,nested_width8_vs_base4,base4,nested_width8,width_ladder_3,MCR,safe_exact,ita_case_paired,blinded_model_panel_sensitivity_not_root,100,0.76,0.39,-0.37,37,39,2,22,"[""MCR_seq200b/384"", ""MCR_v2_seq100/232""]","[""MCR_seq200b/257"", ""MCR_seq200b/265"", ""MCR_seq200b/271"", ""MCR_seq200b/272"", ""MCR_seq200b/275"", ""MCR_seq200b/288"", ""MCR_seq200b/302"", ""MCR_seq200b/330"", ""MCR_seq200b/342"", ""MCR_seq200b/358"", ""MCR_seq200b/371"", ""MCR_seq200b/381"", ""MCR_seq200b/403"", ""MCR_seq200b/419"", ""MCR_seq200b/424"", ""MCR_seq200b/436"", ""MCR_seq200b/460"", ""MCR_seq200b/466"", ""MCR_v1_seq100/107"", ""MCR_v1_seq100/109"", ""MCR_v1_seq100/119"", ""MCR_v1_seq100/17"", ""MCR_v1_seq100/18"", ""MCR_v1_seq100/19"", ""MCR_v1_seq100/22"", ""MCR_v1_seq100/33"", ""MCR_v1_seq100/40"", ""MCR_v1_seq100/42"", ""MCR_v1_seq100/64"", ""MCR_v1_seq100/65"", ""MCR_v1_seq100/72"", ""MCR_v1_seq100/93"", ""MCR_v2_seq100/140"", ""MCR_v2_seq100/142"", ""MCR_v2_seq100/143"", ""MCR_v2_seq100/151"", ""MCR_v2_seq100/168"", ""MCR_v2_seq100/237"", ""MCR_v2_seq100/245""]",7.839844329282641e-10,"[-0.47, -0.27]",case,primary,2.3519532987847924e-09,3
E5,remove_non_gold3_vs_base4,base4,remove_non_gold3,pruning_secondary_1,MCR,safe_exact,ita_case_paired,blinded_model_panel_sensitivity_not_root,100,0.76,0.83,0.07,71,5,12,12,"[""MCR_seq200b/319"", ""MCR_seq200b/327"", ""MCR_seq200b/338"", ""MCR_seq200b/341"", ""MCR_seq200b/408"", ""MCR_seq200b/413"", ""MCR_seq200b/461"", ""MCR_seq200b/468"", ""MCR_v1_seq100/23"", ""MCR_v1_seq100/5"", ""MCR_v2_seq100/210"", ""MCR_v2_seq100/232""]","[""MCR_seq200b/403"", ""MCR_seq200b/460"", ""MCR_seq200b/466"", ""MCR_v1_seq100/40"", ""MCR_v1_seq100/65""]",0.143463134765625,"[-0.01, 0.15]",case,primary,0.143463134765625,1
E5,add_component5_vs_base4,base4,add_component5,typed_addition_5,MCR,task,ita_case_paired,blinded_model_panel_sensitivity_not_root,100,0.81,0.63,-0.18,56,25,7,12,"[""MCR_seq200b/341"", ""MCR_seq200b/354"", ""MCR_seq200b/405"", ""MCR_seq200b/408"", ""MCR_seq200b/413"", ""MCR_seq200b/468"", ""MCR_v2_seq100/232""]","[""MCR_seq200b/272"", ""MCR_seq200b/275"", ""MCR_seq200b/371"", ""MCR_seq200b/381"", ""MCR_seq200b/403"", ""MCR_seq200b/424"", ""MCR_seq200b/450"", ""MCR_seq200b/460"", ""MCR_seq200b/466"", ""MCR_v1_seq100/119"", ""MCR_v1_seq100/17"", ""MCR_v1_seq100/19"", ""MCR_v1_seq100/22"", ""MCR_v1_seq100/33"", ""MCR_v1_seq100/64"", ""MCR_v1_seq100/65"", ""MCR_v1_seq100/75"", ""MCR_v1_seq100/93"", ""MCR_v2_seq100/140"", ""MCR_v2_seq100/142"", ""MCR_v2_seq100/143"", ""MCR_v2_seq100/168"", ""MCR_v2_seq100/199"", ""MCR_v2_seq100/234"", ""MCR_v2_seq100/245""]",0.0021024015732109547,"[-0.29, -0.07]",case,primary,0.004204803146421909,5
E5,add_parent5_vs_base4,base4,add_parent5,typed_addition_5,MCR,task,ita_case_paired,blinded_model_panel_sensitivity_not_root,100,0.81,0.55,-0.26,49,32,6,13,"[""MCR_seq200b/279"", ""MCR_seq200b/341"", ""MCR_seq200b/408"", ""MCR_seq200b/468"", ""MCR_v2_seq100/165"", ""MCR_v2_seq100/232""]","[""MCR_seq200b/251"", ""MCR_seq200b/266"", ""MCR_seq200b/272"", ""MCR_seq200b/275"", ""MCR_seq200b/302"", ""MCR_seq200b/330"", ""MCR_seq200b/342"", ""MCR_seq200b/371"", ""MCR_seq200b/381"", ""MCR_seq200b/394"", ""MCR_seq200b/403"", ""MCR_seq200b/424"", ""MCR_seq200b/450"", ""MCR_seq200b/460"", ""MCR_seq200b/466"", ""MCR_v1_seq100/119"", ""MCR_v1_seq100/17"", ""MCR_v1_seq100/19"", ""MCR_v1_seq100/22"", ""MCR_v1_seq100/33"", ""MCR_v1_seq100/40"", ""MCR_v1_seq100/64"", ""MCR_v1_seq100/65"", ""MCR_v1_seq100/75"", ""MCR_v1_seq100/93"", ""MCR_v2_seq100/140"", ""MCR_v2_seq100/142"", ""MCR_v2_seq100/143"", ""MCR_v2_seq100/168"", ""MCR_v2_seq100/199"", ""MCR_v2_seq100/234"", ""MCR_v2_seq100/245""]",2.4342560209333897e-05,"[-0.37, -0.15]",case,primary,7.302768062800169e-05,5
