symptom_uuid,condition_snomed_id,likelihood_symptom_given_condition,likelihood_condition_given_symptom,strong_predictor
c4bd049d-37a4-4ddf-b01f-bbdfb831fc58,79962008,high,medium,
e0aeb081-e8ba-4523-8204-5f821e007dc9,253259008,medium,medium,
bd6707a3-5d17-4753-b10f-ae20064a7b46,253259008,high,high,
648581a9-bf17-4f5f-ad03-c3c376e1aa2b,253259008,medium,medium,
4772880a-a65c-11eb-8d02-1e003a340630,253259008,high,low,
ab3c0d97-eaec-427a-8bd4-29ec33747670,253259008,medium,low,
c4bd049d-37a4-4ddf-b01f-bbdfb831fc58,253259008,medium,low,
24473d65-9ef9-48ed-8512-82a7dc5d3d0a,253259008,medium,medium,
9f6c4095-73f5-4148-b842-b9f1c56fa524,253259008,medium,medium,
47258974-a65c-11eb-8d02-1e003a340630,253259008,rare,low,
177484a1-da6e-402c-b2f7-c872137afaf2,253259008,medium,high,
bfe8d512-7338-4732-9e6a-8cc60bc10402,253259008,low,low,
47724d04-a65c-11eb-8d02-1e003a340630,253259008,low,low,
da9907b8-3485-4595-ba9c-cff9f45d0418,253259008,medium,low,
477260c8-a65c-11eb-8d02-1e003a340630,253259008,medium,low,
477211ea-a65c-11eb-8d02-1e003a340630,253259008,medium,low,
477225c2-a65c-11eb-8d02-1e003a340630,253259008,high,medium,
4771d702-a65c-11eb-8d02-1e003a340630,253259008,medium,low,
1fd32f60-af36-11eb-8fc3-1e003a340631,72535009,low,medium,
476a9582-a65c-11eb-8d02-1e003a340630,72535009,medium,high,
a277136a-d643-44f7-a4b3-a16904ae3f7e,72535009,medium,medium,
47681834-a65c-11eb-8d02-1e003a340630,72535009,high,medium,
2ec8f800-97e6-487c-914e-85283d94a3ea,72535009,high,medium,
4783f8c4-a65c-11eb-8d02-1e003a340630,72535009,low,high,
4768a3b2-a65c-11eb-8d02-1e003a340630,72535009,medium,medium,
03a161c0-c878-4821-a073-3a7bc41cd2c2,72535009,low,low,
479ef368-a65c-11eb-8d02-1e003a340630,72535009,low,low,
47697f26-a65c-11eb-8d02-1e003a340630,72535009,medium,medium,
4742d646-a65c-11eb-8d02-1e003a340630,72535009,medium,medium,
4742c28c-a65c-11eb-8d02-1e003a340630,72535009,high,medium,
029cd606-7931-4190-a016-1cd8c1da3455,72535009,low,low,
4762ae76-a65c-11eb-8d02-1e003a340630,72535009,medium,high,
4742389e-a65c-11eb-8d02-1e003a340630,72535009,high,medium,
4742aed2-a65c-11eb-8d02-1e003a340630,72535009,high,medium,
474224b2-a65c-11eb-8d02-1e003a340630,72535009,high,medium,
47688fbc-a65c-11eb-8d02-1e003a340630,72535009,medium,medium,
476867ee-a65c-11eb-8d02-1e003a340630,72535009,medium,medium,
47428736-a65c-11eb-8d02-1e003a340630,72535009,low,medium,
476428e6-a65c-11eb-8d02-1e003a340630,72535009,medium,high,
d76e409f-d7af-494b-a01c-3bdfc23b2347,72535009,low,low,
a0887e2c-ba5c-11eb-8eb6-1e003a340631,72535009,medium,high,
f91c1a85-4aab-4068-ae8b-6746c8727ce8,72535009,medium,high,
4769e268-a65c-11eb-8d02-1e003a340630,72535009,medium,high,
473ca9f6-a65c-11eb-8d02-1e003a340630,399882002,medium,medium,
477260c8-a65c-11eb-8d02-1e003a340630,399882002,high,medium,
e7aa35f2-f671-4226-9cce-92304db882c5,399882002,low,low,
4771d702-a65c-11eb-8d02-1e003a340630,399882002,medium,medium,1
477c793c-a65c-11eb-8d02-1e003a340630,399882002,medium,medium,
de792b3b-86f9-4fe7-ae30-2a1e80311b54,399882002,high,very_high,1
477211ea-a65c-11eb-8d02-1e003a340630,399882002,high,medium,
da9907b8-3485-4595-ba9c-cff9f45d0418,399882002,high,medium,
4eb7bfe0-425b-46ed-b677-902e73160929,399882002,medium,low,
cd017e92-d3d6-45ae-8b95-841677709a67,399882002,medium,high,
4772880a-a65c-11eb-8d02-1e003a340630,399882002,medium,medium,
c295f82e-5879-45cc-9664-e8ef4310b3b6,399882002,medium,medium,
f86e8fbe-e535-4c38-9d66-7fde636e2cb2,399882002,medium,high,
47258974-a65c-11eb-8d02-1e003a340630,212372004,medium,rare,
34411a36-b416-11eb-8c69-1e003a340631,212372004,high,medium,
1bd99d67-839e-4d37-a007-6f3ed10751ca,212372004,medium,medium,
47431318-a65c-11eb-8d02-1e003a340630,212372004,low,low,
4759a308-a65c-11eb-8d02-1e003a340630,212372004,medium,low,
4720607a-a65c-11eb-8d02-1e003a340630,212372004,medium,low,
32bfc5f6-3362-11ec-a716-1e003a340631,212372004,high,medium,
4780e42c-a65c-11eb-8d02-1e003a340630,212372004,medium,low,
473d5f72-a65c-11eb-8d02-1e003a340630,212372004,high,low,
3f21a273-80fa-4b1e-be79-b0212422a219,212372004,medium,medium,
473d76ce-a65c-11eb-8d02-1e003a340630,212372004,high,low,
473df766-a65c-11eb-8d02-1e003a340630,212372004,high,medium,
34410c44-b416-11eb-8c69-1e003a340631,212372004,high,medium,
473cbf54-a65c-11eb-8d02-1e003a340630,212372004,medium,low,
8f66b040-b97c-11eb-8741-1e003a340631,212372004,high,medium,
b5c7de27-570a-44b2-9194-3ee64aae6e48,212372004,medium,low,
473ca9f6-a65c-11eb-8d02-1e003a340630,212372004,high,low,
34411de2-b416-11eb-8c69-1e003a340631,212372004,high,medium,
47587b0e-a65c-11eb-8d02-1e003a340630,212372004,low,medium,
479aee30-a65c-11eb-8d02-1e003a340630,212372004,high,high,
3441146e-b416-11eb-8c69-1e003a340631,212372004,high,medium,
479b173e-a65c-11eb-8d02-1e003a340630,212372004,high,high,
477c3b2a-a65c-11eb-8d02-1e003a340630,23697004,low,low,
aaab1e5e-bb39-11eb-9560-1e003a340631,23697004,medium,low,
477f6d2c-a65c-11eb-8d02-1e003a340630,23697004,low,rare,
4773ded0-a65c-11eb-8d02-1e003a340630,23697004,high,medium,
1fd2a3f6-af36-11eb-8fc3-1e003a340631,23697004,low,rare,
0935558b-ebe9-4c94-9b83-0dd41a955e71,23697004,medium,low,
477377b0-a65c-11eb-8d02-1e003a340630,23697004,high,medium,
473914a8-a65c-11eb-8d02-1e003a340630,23697004,medium,low,
1fd4679a-af36-11eb-8fc3-1e003a340631,23697004,medium,low,
4773639c-a65c-11eb-8d02-1e003a340630,23697004,high,medium,
475b7ca0-a65c-11eb-8d02-1e003a340630,23697004,high,low,
3203bb98-28f0-4c5c-9c5b-adc989bf2f57,23697004,medium,low,
475ee34a-a65c-11eb-8d02-1e003a340630,23697004,low,rare,
47738bf6-a65c-11eb-8d02-1e003a340630,23697004,medium,medium,
a6fbde2e-b319-11eb-82fd-1e003a340631,23697004,low,low,
47701066-a65c-11eb-8d02-1e003a340630,23697004,medium,low,
47a581ec-a65c-11eb-8d02-1e003a340630,23697004,medium,medium,
476a9582-a65c-11eb-8d02-1e003a340630,111245009,high,medium,
479f7d60-a65c-11eb-8d02-1e003a340630,111245009,medium,low,
aaaaffe6-bb39-11eb-9560-1e003a340631,111245009,medium,medium,
4769e268-a65c-11eb-8d02-1e003a340630,111245009,high,medium,
479fb8b6-a65c-11eb-8d02-1e003a340630,111245009,medium,low,
a6fe139c-b319-11eb-82fd-1e003a340631,111245009,medium,medium,
a6fc5566-b319-11eb-82fd-1e003a340631,111245009,medium,medium,
475fa97e-a65c-11eb-8d02-1e003a340630,111245009,high,medium,
e378da32-d65e-484d-b3a6-74fcc2cada74,111245009,medium,medium,
479fa4fc-a65c-11eb-8d02-1e003a340630,111245009,medium,low,
aaab028e-bb39-11eb-9560-1e003a340631,111245009,high,medium,
475b7ca0-a65c-11eb-8d02-1e003a340630,111245009,high,medium,
71703067-e410-4ef5-a860-70290d856b8b,111245009,high,medium,
477c3b2a-a65c-11eb-8d02-1e003a340630,111245009,medium,medium,
1fd4679a-af36-11eb-8fc3-1e003a340631,111245009,low,low,
3196d61e-0a37-497d-ae2a-d0bccaf8354f,111245009,high,high,
473914a8-a65c-11eb-8d02-1e003a340630,111245009,medium,low,
f8cfcbb2-8f22-4e82-a9ca-8dd199e86a61,111245009,medium,high,
61af6f63-2c45-4137-add5-11590e225559,425852005,high,very_high,1
629bd955-f13d-4623-a930-6065800496a7,425852005,medium,low,
abe85ae8-4daf-4747-927a-fa1b3543814f,425852005,high,very_high,1
70fd8245-09ba-44dc-9220-184442d786cf,425852005,high,high,
1fd6e560-af36-11eb-8fc3-1e003a340631,425852005,high,very_high,1
1853ae2f-8f21-4641-ad2a-4602a787d254,425852005,high,high,
e91e29e1-f07e-4356-a0d4-3cb852fbab68,425852005,zero,zero,
0642951b-47c8-4dc5-b0de-022e22e2bf9d,425852005,high,medium,
b765d651-e411-4a16-9af6-8c5db5abd92c,425852005,high,high,
e91e29e1-f07e-4356-a0d4-3cb852fbab68,302941001,zero,zero,
b765d651-e411-4a16-9af6-8c5db5abd92c,302941001,high,medium,
0642951b-47c8-4dc5-b0de-022e22e2bf9d,302941001,medium,medium,
638333c7-1143-4c14-bae4-57ce14ed39b0,302941001,high,very_high,1
abe85ae8-4daf-4747-927a-fa1b3543814f,302941001,high,very_high,1
70fd8245-09ba-44dc-9220-184442d786cf,302941001,very_high,very_high,1
61af6f63-2c45-4137-add5-11590e225559,302941001,high,medium,
472919b8-a65c-11eb-8d02-1e003a340630,397758007,medium,low,
472ad082-a65c-11eb-8d02-1e003a340630,397758007,high,low,
a0bc1bfc-0e25-43fd-ae88-5ead0dfccd06,397758007,high,low,
472abc78-a65c-11eb-8d02-1e003a340630,397758007,high,medium,
47292d90-a65c-11eb-8d02-1e003a340630,397758007,medium,low,
472a30aa-a65c-11eb-8d02-1e003a340630,397758007,high,low,
472968fa-a65c-11eb-8d02-1e003a340630,397758007,high,high,
4728ddae-a65c-11eb-8d02-1e003a340630,397758007,high,low,
472aa7ec-a65c-11eb-8d02-1e003a340630,397758007,high,medium,
47295536-a65c-11eb-8d02-1e003a340630,397758007,medium,medium,
4d502fdd-11b7-46e3-a9f8-08591fdcec79,397758007,high,medium,
e2f280b4-d456-11eb-a77f-1e003a340630,397758007,medium,low,
47294154-a65c-11eb-8d02-1e003a340630,397758007,low,low,
629bd955-f13d-4623-a930-6065800496a7,397758007,medium,low,
d45beed7-0987-4dd7-8c1b-a44dcd36908e,128200000,medium,low,
a7027b44-b319-11eb-82fd-1e003a340631,128200000,medium,low,
1fd593cc-af36-11eb-8fc3-1e003a340631,128200000,medium,low,
4770af76-a65c-11eb-8d02-1e003a340630,128200000,medium,medium,
475b7ca0-a65c-11eb-8d02-1e003a340630,128200000,medium,low,
bf346ac3-44dc-4394-8f3d-e5256e6e9fa1,128200000,high,low,
47705ff8-a65c-11eb-8d02-1e003a340630,128200000,medium,medium,
478a382e-a65c-11eb-8d02-1e003a340630,128200000,medium,medium,
47892312-a65c-11eb-8d02-1e003a340630,128200000,medium,low,
9750a505-6bd6-4b7e-a457-d15a0407862f,128200000,medium,medium,
1fd426c2-af36-11eb-8fc3-1e003a340631,128200000,high,medium,
47701066-a65c-11eb-8d02-1e003a340630,128200000,medium,medium,
aaab1e5e-bb39-11eb-9560-1e003a340631,128200000,medium,low,
629bd955-f13d-4623-a930-6065800496a7,128200000,medium,low,
479ef368-a65c-11eb-8d02-1e003a340630,128200000,medium,low,
47708776-a65c-11eb-8d02-1e003a340630,128200000,medium,medium,
47624b16-a65c-11eb-8d02-1e003a340630,128200000,medium,low,
47892312-a65c-11eb-8d02-1e003a340630,44551007,medium,low,
e2f29ef0-d456-11eb-a77f-1e003a340630,44551007,high,medium,
e91e29e1-f07e-4356-a0d4-3cb852fbab68,44551007,zero,zero,
4f1e66eb-67f1-447e-a937-f95754b22e57,44551007,high,low,
0642951b-47c8-4dc5-b0de-022e22e2bf9d,44551007,high,medium,
9d7f2107-f67c-45f6-89d2-2c5fc41bc569,44551007,medium,low,
f8cfcbb2-8f22-4e82-a9ca-8dd199e86a61,44551007,medium,low,
e2f2e3c4-d456-11eb-a77f-1e003a340630,44551007,medium,low,
61af6f63-2c45-4137-add5-11590e225559,44551007,high,medium,
47666980-a65c-11eb-8d02-1e003a340630,417109008,high,high,0
235afa92-0682-4ccf-be0a-7bcaca2b0259,417109008,high,high,
4f1e66eb-67f1-447e-a937-f95754b22e57,417109008,medium,rare,
461e5efc-01c4-4a03-8f97-a4e146daadc4,417109008,medium,low,
47670930-a65c-11eb-8d02-1e003a340630,417109008,high,very_high,1
4767c3ca-a65c-11eb-8d02-1e003a340630,417109008,high,medium,
474dad78-a65c-11eb-8d02-1e003a340630,63375009,medium,medium,
474d5e90-a65c-11eb-8d02-1e003a340630,63375009,medium,medium,
466db0bf-7db8-4a38-ad8e-c65ea9f4edc4,63375009,medium,low,
bd9466b8-0f0a-445d-b676-199e5f0e9f61,63375009,medium,medium,
4f1e66eb-67f1-447e-a937-f95754b22e57,63375009,medium,low,
4d502fdd-11b7-46e3-a9f8-08591fdcec79,63375009,medium,medium,
4c48be30-c4e8-41cf-aa87-d7486606fdd1,63375009,medium,low,
70f157f4-2d0b-41ff-a181-53f808bc3319,63375009,medium,low,
e141dabe-2a4e-46ff-8694-264d3f3d8a7b,63375009,medium,low,
a7041832-b319-11eb-82fd-1e003a340631,63375009,medium,low,
47258974-a65c-11eb-8d02-1e003a340630,63375009,low,rare,
478aae6c-a65c-11eb-8d02-1e003a340630,63375009,medium,low,
4728a050-a65c-11eb-8d02-1e003a340630,35984006,low,medium,
476a9582-a65c-11eb-8d02-1e003a340630,35984006,low,low,
477073b2-a65c-11eb-8d02-1e003a340630,35984006,medium,medium,
479fcc52-a65c-11eb-8d02-1e003a340630,35984006,low,medium,
4739c8bc-a65c-11eb-8d02-1e003a340630,35984006,medium,medium,
4727af38-a65c-11eb-8d02-1e003a340630,35984006,high,medium,
472734b8-a65c-11eb-8d02-1e003a340630,35984006,high,medium,
479fb8b6-a65c-11eb-8d02-1e003a340630,35984006,low,low,
477a4cb6-a65c-11eb-8d02-1e003a340630,35984006,low,rare,
47a2a760-a65c-11eb-8d02-1e003a340630,35984006,low,medium,
477160ba-a65c-11eb-8d02-1e003a340630,35984006,medium,medium,
4726f7fa-a65c-11eb-8d02-1e003a340630,35984006,high,medium,
47a0e13c-a65c-11eb-8d02-1e003a340630,35984006,medium,medium,
47272054-a65c-11eb-8d02-1e003a340630,35984006,medium,medium,
474224b2-a65c-11eb-8d02-1e003a340630,35984006,medium,low,
04fb7036-e022-47ee-94db-ebbacf84edf3,35984006,medium,low,
4727c36a-a65c-11eb-8d02-1e003a340630,35984006,high,medium,
47a29360-a65c-11eb-8d02-1e003a340630,35984006,low,medium,
47701066-a65c-11eb-8d02-1e003a340630,35984006,medium,low,
4728b41e-a65c-11eb-8d02-1e003a340630,35984006,high,medium,
47806e0c-a65c-11eb-8d02-1e003a340630,35984006,medium,medium,
47258974-a65c-11eb-8d02-1e003a340630,35984006,medium,low,
4725db18-a65c-11eb-8d02-1e003a340630,35984006,medium,low,
479f9142-a65c-11eb-8d02-1e003a340630,35984006,medium,medium,
4781953e-a65c-11eb-8d02-1e003a340630,35984006,medium,low,
0a9a5ca8-dd33-4449-ac12-ef04dae1895b,35984006,low,rare,
472878c8-a65c-11eb-8d02-1e003a340630,35984006,high,medium,
2befd527-3092-4036-ab62-9e1b4fbe128e,203468000,medium,medium,
466db0bf-7db8-4a38-ad8e-c65ea9f4edc4,203468000,medium,medium,
d4968135-b0a4-40c9-95c5-85214a1c8aba,203468000,high,medium,
4f1e66eb-67f1-447e-a937-f95754b22e57,203468000,medium,low,
f0e30522-538f-42fe-a378-c11cba807c3a,203468000,high,medium,
a28065a9-9667-4ed8-8c8f-59c0b08379c1,203468000,high,high,
4c48be30-c4e8-41cf-aa87-d7486606fdd1,203468000,high,high,
5d66fc3a-d60f-4bb0-9a6f-8457d20c85ff,203468000,medium,medium,
c4f72a4e-9da6-4413-aaff-bc36cfe18b69,203468000,medium,medium,
bd9466b8-0f0a-445d-b676-199e5f0e9f61,203468000,medium,medium,
47258974-a65c-11eb-8d02-1e003a340630,203468000,low,low,
e7321f59-635a-436e-a5cf-5da7f16e4e75,203468000,medium,medium,
47618474-a65c-11eb-8d02-1e003a340630,200635001,medium,low,
9589bc48-20bf-4477-a217-6b363a8e0f77,200635001,low,low,
476286d0-a65c-11eb-8d02-1e003a340630,200635001,high,low,
57811c83-ff0f-440b-ab13-1dd54912f711,200635001,high,very_high,1
d61f71cd-903c-4649-a995-14f5cfd04b62,200635001,low,low,
efa4ff73-b03b-4485-99ff-7f502e9c17eb,200635001,medium,very_high,1
47622334-a65c-11eb-8d02-1e003a340630,200635001,medium,medium,
47624b16-a65c-11eb-8d02-1e003a340630,200635001,low,medium,
4762ae76-a65c-11eb-8d02-1e003a340630,200635001,medium,medium,
80a6bb3d-2048-464e-b18c-bef259a3a0f0,200635001,high,very_high,1
2befd527-3092-4036-ab62-9e1b4fbe128e,10623005,medium,medium,
c4f72a4e-9da6-4413-aaff-bc36cfe18b69,10623005,high,medium,
9f8b7ba4-5c6e-47ab-94d7-933857fed83a,10623005,high,high,
ef04dc54-6b83-4d6e-aad7-6defe8f75716,10623005,high,high,
bd9466b8-0f0a-445d-b676-199e5f0e9f61,10623005,medium,low,
d8928dc9-5833-434e-90ec-314430ec334b,10623005,high,very_high,1
4c48be30-c4e8-41cf-aa87-d7486606fdd1,10623005,medium,medium,
5e04e828-7057-4a97-a57b-a191059284f3,10623005,high,very_high,1
1fd6e560-af36-11eb-8fc3-1e003a340631,10623005,high,high,
466db0bf-7db8-4a38-ad8e-c65ea9f4edc4,10623005,medium,medium,
d4968135-b0a4-40c9-95c5-85214a1c8aba,10623005,medium,medium,
7112d83d-ef17-43d7-807b-be3de0e5033d,10623005,high,high,
477a254c-a65c-11eb-8d02-1e003a340630,10623005,high,high,
766490d5-2949-44f1-a02c-53a5baf5329b,10623005,high,high,
3247ff08-9918-4c91-8ff3-8658ed8724ef,10623005,high,high,
77673664-4479-4638-9d14-2696765b6097,10623005,high,medium,
5d66fc3a-d60f-4bb0-9a6f-8457d20c85ff,10623005,high,medium,
6db1c4e3-b6cd-460f-82f7-696f4d4ac085,10623005,high,high,
477a4cb6-a65c-11eb-8d02-1e003a340630,274152003,medium,low,
474b47f4-a65c-11eb-8d02-1e003a340630,274152003,high,high,
474cd38a-a65c-11eb-8d02-1e003a340630,274152003,medium,high,
5e53e862-d5df-4916-8087-bc3d80d22d3c,274152003,medium,low,
472878c8-a65c-11eb-8d02-1e003a340630,274152003,high,medium,
474b970e-a65c-11eb-8d02-1e003a340630,274152003,medium,high,
4728b41e-a65c-11eb-8d02-1e003a340630,274152003,high,medium,
476a9582-a65c-11eb-8d02-1e003a340630,274152003,low,low,
ba12f8cc-7ff4-4a7a-9ce7-de9a2bfc5d52,274152003,medium,low,
47275ec0-a65c-11eb-8d02-1e003a340630,274152003,medium,medium,
474bfa64-a65c-11eb-8d02-1e003a340630,274152003,medium,high,
4728c9b8-a65c-11eb-8d02-1e003a340630,274152003,high,medium,
4726f7fa-a65c-11eb-8d02-1e003a340630,274152003,high,medium,
1ec42381-bb2d-424d-ae83-88f8d60f6b45,274152003,medium,medium,
474c0e1e-a65c-11eb-8d02-1e003a340630,274152003,medium,high,
477160ba-a65c-11eb-8d02-1e003a340630,274152003,medium,high,
4727c36a-a65c-11eb-8d02-1e003a340630,274152003,high,high,
5d172f57-5991-459b-bbca-139c97a53b3d,274152003,high,medium,
a6fd18b6-b319-11eb-82fd-1e003a340631,274152003,medium,low,
474d2312-a65c-11eb-8d02-1e003a340630,274152003,medium,high,
477c3b2a-a65c-11eb-8d02-1e003a340630,274152003,medium,low,
4727ffd8-a65c-11eb-8d02-1e003a340630,274152003,medium,medium,
472734b8-a65c-11eb-8d02-1e003a340630,274152003,high,medium,
474c21ba-a65c-11eb-8d02-1e003a340630,274152003,medium,high,
474bd304-a65c-11eb-8d02-1e003a340630,274152003,medium,high,
4727d756-a65c-11eb-8d02-1e003a340630,274152003,high,medium,
472772de-a65c-11eb-8d02-1e003a340630,274152003,high,medium,
474d0f12-a65c-11eb-8d02-1e003a340630,274152003,high,high,
3df45956-14ff-463e-961a-825a899ee200,274152003,high,medium,
0a9a5ca8-dd33-4449-ac12-ef04dae1895b,274152003,medium,low,
474dad78-a65c-11eb-8d02-1e003a340630,240008008,medium,medium,
474dd51e-a65c-11eb-8d02-1e003a340630,240008008,medium,medium,
474e37ac-a65c-11eb-8d02-1e003a340630,240008008,medium,medium,
474d5e90-a65c-11eb-8d02-1e003a340630,240008008,medium,medium,
474e2410-a65c-11eb-8d02-1e003a340630,240008008,high,medium,
474dc164-a65c-11eb-8d02-1e003a340630,240008008,medium,medium,
6c3158e2-6e65-443c-82dd-d7912b9ddefe,240008008,high,high,
b63cf053-5fa0-46f0-a13f-0ebd68d14064,240008008,high,low,
6ad4f9f8-8c7b-4f0c-8c4b-97bab4891e45,240008008,medium,medium,
4729a50e-a65c-11eb-8d02-1e003a340630,70736000,medium,medium,
a7041832-b319-11eb-82fd-1e003a340631,70736000,medium,low,
47297d40-a65c-11eb-8d02-1e003a340630,70736000,low,medium,
472abc78-a65c-11eb-8d02-1e003a340630,70736000,medium,medium,
2a080519-8a6d-46ba-9377-5d7e0067118d,70736000,high,high,
472ad082-a65c-11eb-8d02-1e003a340630,70736000,medium,medium,
4728ddae-a65c-11eb-8d02-1e003a340630,70736000,medium,medium,
47292d90-a65c-11eb-8d02-1e003a340630,70736000,medium,medium,
47299118-a65c-11eb-8d02-1e003a340630,70736000,medium,medium,
472919b8-a65c-11eb-8d02-1e003a340630,70736000,medium,medium,
478aae6c-a65c-11eb-8d02-1e003a340630,70736000,high,low,
a704172e-b319-11eb-82fd-1e003a340631,70736000,medium,low,
4f1e66eb-67f1-447e-a937-f95754b22e57,70736000,medium,low,
0964aa2e-2749-4bd3-ad8d-36381a4e8b81,70736000,high,high,
4763b0fa-a65c-11eb-8d02-1e003a340630,21794005,medium,high,
a88c4152-ffa7-48df-8e83-7a7dab8eb2c4,21794005,high,high,
bd698a26-439a-449c-a196-bc6bc121c308,21794005,high,medium,
1fd68340-af36-11eb-8fc3-1e003a340631,21794005,high,medium,
47647864-a65c-11eb-8d02-1e003a340630,21794005,medium,medium,
476311ae-a65c-11eb-8d02-1e003a340630,21794005,medium,medium,
476361b8-a65c-11eb-8d02-1e003a340630,21794005,medium,medium,
4763d8a0-a65c-11eb-8d02-1e003a340630,21794005,medium,high,
4763895e-a65c-11eb-8d02-1e003a340630,21794005,medium,medium,
47634dea-a65c-11eb-8d02-1e003a340630,21794005,medium,medium,
47639d22-a65c-11eb-8d02-1e003a340630,21794005,medium,medium,
472a6c5a-a65c-11eb-8d02-1e003a340630,157271002,medium,medium,
474faf06-a65c-11eb-8d02-1e003a340630,157271002,high,high,
4745b528-a65c-11eb-8d02-1e003a340630,157271002,medium,medium,
a702d09e-b319-11eb-82fd-1e003a340631,157271002,medium,medium,
1fd61608-af36-11eb-8fc3-1e003a340631,157271002,high,medium,
47507468-a65c-11eb-8d02-1e003a340630,157271002,medium,medium,
47820c1c-a65c-11eb-8d02-1e003a340630,157271002,medium,medium,
474f10be-a65c-11eb-8d02-1e003a340630,157271002,medium,medium,
474ee94a-a65c-11eb-8d02-1e003a340630,157271002,high,high,
474fd6ac-a65c-11eb-8d02-1e003a340630,157271002,medium,medium,
474f9b38-a65c-11eb-8d02-1e003a340630,157271002,high,high,
474f2482-a65c-11eb-8d02-1e003a340630,157271002,medium,medium,
474f8738-a65c-11eb-8d02-1e003a340630,157271002,high,high,
47503944-a65c-11eb-8d02-1e003a340630,157271002,high,medium,
0a778b37-c929-403d-bbd9-93bad20ae964,157271002,medium,medium,
472c0d62-a65c-11eb-8d02-1e003a340630,157271002,medium,medium,
a702cf7c-b319-11eb-82fd-1e003a340631,157271002,medium,medium,
474fea52-a65c-11eb-8d02-1e003a340630,157271002,high,high,
4786bde8-a65c-11eb-8d02-1e003a340630,157271002,high,very_high,1
4771881a-a65c-11eb-8d02-1e003a340630,157271002,medium,medium,
475060ae-a65c-11eb-8d02-1e003a340630,157271002,medium,medium,
474f734c-a65c-11eb-8d02-1e003a340630,157271002,high,medium,
4797386c-a65c-11eb-8d02-1e003a340630,157271002,medium,high,
aaabe410-bb39-11eb-9560-1e003a340631,68142008,medium,medium,
4e3247a7-e575-4169-b4ac-02646e78b9e5,68142008,high,low,
472e2494-a65c-11eb-8d02-1e003a340630,68142008,medium,medium,
a70422b4-b319-11eb-82fd-1e003a340631,68142008,medium,medium,
a7043c40-b319-11eb-82fd-1e003a340631,68142008,medium,medium,
a701b89e-b319-11eb-82fd-1e003a340631,68142008,medium,medium,
4788991a-a65c-11eb-8d02-1e003a340630,68142008,medium,high,
a70423b8-b319-11eb-82fd-1e003a340631,68142008,medium,medium,
478ad5fe-a65c-11eb-8d02-1e003a340630,68142008,high,medium,
478b3832-a65c-11eb-8d02-1e003a340630,68142008,high,medium,
472d9a7e-a65c-11eb-8d02-1e003a340630,68142008,medium,medium,
aaabe154-bb39-11eb-9560-1e003a340631,68142008,medium,medium,
a7043b3c-b319-11eb-82fd-1e003a340631,68142008,medium,medium,
a701b75e-b319-11eb-82fd-1e003a340631,68142008,medium,medium,
029cd606-7931-4190-a016-1cd8c1da3455,68142008,high,high,
9563a4a0-02f8-4ec2-a1ea-1dd7ae7f654e,68142008,high,low,
479ef368-a65c-11eb-8d02-1e003a340630,68142008,high,medium,
47840c92-a65c-11eb-8d02-1e003a340630,68142008,high,medium,
a7043a2e-b319-11eb-82fd-1e003a340631,68142008,medium,medium,
e2f280b4-d456-11eb-a77f-1e003a340630,84017003,medium,medium,
4728ddae-a65c-11eb-8d02-1e003a340630,84017003,high,high,
9826ea74-63d3-48f4-9214-be2e37abb437,84017003,high,high,
