dataset,slice,case_id,gold,layer,layer_aphhm,e7_locus,e7_correct,e7_s2_recall,e7_s3_recall,e7_s4_hit,e7_s2_n,e7_s3_n,e7_champion,v0_locus,v0_correct,v0_s2_recall,v0_s3_recall,v0_s4_hit,v0_s2_n,v0_s3_n,v0_champion,B06_correct,B06_locus,B06_agents_hit,B06_supervisor_hit,B06_gold_first_discussion_turn,B06_discussion_turns,B06_votes,B07_correct,B07_locus,B07_draft_hit,B07_refine_hit,B07_diagnose_hit,B07_has_refine,B07_recovered_after_refine_drop,B07_draft,B07_diagnose,B01_correct,B01_locus,B01_rag_hit,B01_gen_hit,B01_n_queries,B01_n_chunks,APHHM_locus,APHHM_correct,APHHM_tree_recall,APHHM_final_recall,APHHM_tree_n,APHHM_final_n,APHHM_gold_leaf,APHHM_gold_parent,APHHM_human_at1
mcr,mcr_200b,459,Cavernous hemangioma,,,s2_miss,0,False,False,False,48,5,Monostotic fibrous dysplasia,s2_miss,0,False,False,False,16,5,Fibrous dysplasia,0,agents_miss,False,False,,3,3,0,draft_miss,False,False,False,True,False,"[""Fibrous Dysplasia"", ""Other Bone Lesions (e.g. Osteoma, Osteoblastoma)""]","[""Fibrous Dysplasia"", ""Other Bone Lesions (e.g. Osteoma, Osteoblastoma)""]",0,rag_miss,False,False,4,12,na,,,,,,,,
mcr,mcr_200b,460,Schistosomiasis,,,s2_miss,0,False,False,False,60,5,empyema,s2_miss,0,False,False,False,19,5,Empyema,0,agents_miss,False,False,,3,3,0,draft_miss,False,False,False,True,False,"[""Empyema"", ""Tuberculosis""]","[""Empyema"", ""Tuberculosis""]",0,rag_miss,False,False,4,12,na,,,,,,,,
mcr,mcr_200b,461,dengue viral myositis,all_miss_but_recalled,,s2_hit_s3_drop,0,True,False,False,55,5,Rhabdomyolysis,s2_miss,0,False,False,False,21,5,Rhabdomyolysis,0,agents_hit_supervisor_drop,True,False,0,3,3,0,draft_miss,False,False,False,True,False,"[""Rhabdomyolysis"", ""Acute Kidney Injury (AKI)""]","[""Rhabdomyolysis"", ""Acute Kidney Injury (AKI)""]",0,rag_miss,False,False,4,12,na,,,,,,,,
mcr,mcr_200b,463,Femoral–facial syndrome,,,s2_miss,0,False,False,False,51,5,Thanatophoric dysplasia,s2_miss,0,False,False,False,20,5,Amniotic band syndrome,1,supervisor_miss_but_scored_ok,True,False,0,3,3,1,diagnose_miss_but_scored_ok,False,False,False,True,False,"[""Femoral Hypoplasia-Unusual Facies Syndrome"", ""Skeletal Dysplasia (possibly Perinatal Hypophosphatasia)""]","[""Femoral Hypoplasia-Unusual Facies Syndrome"", ""Skeletal Dysplasia (possibly Perinatal Hypophosphatasia)""]",0,rag_hit_gen_miss,True,False,4,12,na,,,,,,,,
mcr,mcr_200b,464,ruptured popliteal artery aneurysm,base_win_rank,,s4_hit_judge_miss,0,True,True,True,47,5,Popliteal artery aneurysm,s4_hit_judge_miss,0,True,True,True,19,5,Popliteal artery aneurysm,1,supervisor_ok,True,True,0,3,3,1,diagnose_ok,True,False,True,True,True,"[""Ruptured Popliteal Artery Aneurysm"", ""Deep Vein Thrombosis""]","[""Ruptured Popliteal Artery Aneurysm"", ""Deep Vein Thrombosis""]",1,gen_ok,True,True,4,12,na,,,,,,,,
mcr,mcr_200b,465,congenital granular cell epulis,,,s2_miss,1,False,False,False,48,5,Congenital epulis,s2_miss,1,False,False,False,19,5,Congenital epulis,1,supervisor_miss_but_scored_ok,True,False,0,3,3,1,diagnose_miss_but_scored_ok,False,False,False,True,False,"[""Congenital Epulis"", ""Gingival Granular Cell Tumor""]","[""Congenital Epulis"", ""Gingival Granular Cell Tumor""]",1,rag_hit_gen_miss,True,False,4,12,na,,,,,,,,
mcr,mcr_200b,466,Basaloid squamous cell carcinoma,all_miss_but_recalled,,s3_hit_s4_miss,0,True,True,False,51,5,Pilonidal sinus,s3_hit_s4_miss,0,True,True,False,19,5,Pyoderma gangrenosum,0,agents_hit_supervisor_drop,True,False,0,3,3,0,draft_miss,False,False,False,True,False,"[""Pilonidal Disease"", ""Chronic Dermatological Condition (e.g., Psoriasis)""]","[""Pilonidal Disease"", ""Chronic Dermatological Condition (e.g., Psoriasis)""]",0,rag_miss,False,False,4,12,na,,,,,,,,
mcr,mcr_200b,467,spinal epidural lipomatosis,,,ok,1,True,True,True,53,5,Spinal epidural lipomatosis,ok,1,True,True,True,19,5,Spinal epidural lipomatosis,1,supervisor_ok,True,True,0,3,3,1,diagnose_ok,True,False,True,True,True,"[""Spinal Epidural Lipomatosis"", ""Epidural Abscess""]","[""Spinal Epidural Lipomatosis"", ""Epidural Abscess""]",1,gen_ok,True,True,4,12,na,,,,,,,,
mcr,mcr_200b,468,cryoglobulinemic vasculitis,,,s2_miss,0,False,False,False,51,5,Primary Angiitis of the Central Nervous System,s2_miss,0,False,False,False,18,5,Central Nervous System Vasculitis,0,agents_hit_supervisor_drop,True,False,0,3,3,0,draft_miss,False,False,False,True,False,"[""Central Nervous System (CNS) Vasculitis"", ""Neurosarcoidosis""]","[""Central Nervous System (CNS) Vasculitis"", ""Neurosarcoidosis""]",0,rag_hit_gen_miss,True,False,4,12,na,,,,,,,,
mcr,mcr_200b,469,mantle cell lymphoma,all_miss_but_recalled,,s3_hit_s4_miss,0,True,True,False,53,5,Intraocular lymphoma,s3_hit_s4_miss,0,True,True,False,18,5,Intraocular lymphoma,0,supervisor_hit_judge_miss,True,True,0,3,3,0,diagnose_hit_judge_miss,True,False,True,True,True,"[""Lymphoma"", ""Vogt-Koyanagi-Harada disease""]","[""Lymphoma"", ""Vogt-Koyanagi-Harada disease""]",0,gen_hit_judge_miss,False,True,4,12,na,,,,,,,,
mcr,mcr_200b,470,cone-rod dystrophy,all_miss_but_recalled,,s3_hit_s4_miss,0,True,True,False,46,5,Stargardt disease,s3_hit_s4_miss,0,True,True,False,16,5,Stargardt disease,0,supervisor_hit_judge_miss,True,True,0,3,3,0,diagnose_hit_judge_miss,True,False,True,True,True,"[""Stargardt disease"", ""Cone-rod dystrophy""]","[""Stargardt disease"", ""Cone-rod dystrophy""]",0,rag_hit_gen_miss,True,False,4,12,na,,,,,,,,
mcr,mcr_200b,471,stress-induced gastric ulcer,,,s2_miss,0,False,False,False,50,5,Meckel's diverticulum,s2_miss,0,False,False,False,18,5,Meckel's diverticulum,0,agents_miss,False,False,,3,3,0,draft_miss,False,False,False,True,False,"[""Peptic Ulcer Disease"", ""Gastroesophageal Varices""]","[""Peptic Ulcer Disease"", ""Gastroesophageal Varices""]",0,rag_miss,False,False,4,12,na,,,,,,,,
mcr,mcr_200b,473,keratoameloblastoma,all_miss_but_recalled,,s3_hit_s4_miss,0,True,True,False,45,5,Unicystic Ameloblastoma,s2_miss,0,False,False,False,18,5,Unicystic Ameloblastoma,0,agents_miss,False,False,,3,3,0,draft_miss,False,False,False,True,False,"[""Unicystic Ameloblastoma"", ""Odontogenic Keratocyst""]","[""Unicystic Ameloblastoma"", ""Odontogenic Keratocyst""]",0,rag_miss,False,False,4,12,na,,,,,,,,
mcr,mcr_200b,474,Neurenteric cyst,,,s2_miss,0,False,False,False,52,5,Hemangioblastoma,s2_miss,0,False,False,False,19,5,Hemangioblastoma,0,agents_miss,False,False,,3,3,0,draft_miss,False,False,False,True,False,"[""Hemangioblastoma"", ""Meningioma""]","[""Hemangioblastoma"", ""Meningioma""]",0,rag_miss,False,False,4,12,na,,,,,,,,
mcr,mcr_200b,475,Parsonage Turner Syndrome,,,s2_miss,0,False,False,False,47,5,Anterior Interosseous Nerve Syndrome,s2_miss,0,False,False,False,16,5,Anterior Interosseous Nerve Syndrome,0,agents_miss,False,False,,3,3,0,draft_miss,False,False,False,True,False,"[""Anterior Interosseous Nerve Syndrome"", ""Mononeuropathy""]","[""Anterior Interosseous Nerve Syndrome"", ""Mononeuropathy""]",0,rag_miss,False,False,4,12,na,,,,,,,,
mcr,mcr_200b,477,Burkitt lymphoma,all_miss_but_recalled,,s3_hit_s4_miss,0,True,True,False,50,5,Intussusception,s2_hit_s3_drop,0,True,False,False,18,5,Intussusception,0,agents_miss,False,False,,3,3,0,draft_miss,False,False,False,True,False,"[""Intussusception"", ""Appendicitis""]","[""Intussusception"", ""Appendicitis""]",0,rag_miss,False,False,4,12,na,,,,,,,,
mcr,mcr_200b,478,toxic megacolon,,,s2_miss,0,False,False,False,50,5,Campylobacter jejuni enteritis,s2_miss,0,False,False,False,20,5,Campylobacter jejuni enteritis,0,agents_miss,False,False,,3,3,0,draft_miss,False,False,False,True,False,"[""Campylobacter jejuni infection"", ""Infectious colitis""]","[""Campylobacter jejuni infection"", ""Infectious colitis""]",0,rag_miss,False,False,4,12,na,,,,,,,,
mcr,mcr_200b,479,Extraskeletal myxoid chondrosarcoma,all_miss_but_recalled,,s3_hit_s4_miss,0,True,True,False,44,5,Myxoid liposarcoma,s3_hit_s4_miss,0,True,True,False,15,5,Myxoid liposarcoma,0,agents_hit_supervisor_drop,True,False,0,3,3,0,draft_miss,False,False,False,True,False,"[""Myxoid Liposarcoma"", ""Myxofibrosarcoma""]","[""Myxoid Liposarcoma"", ""Myxofibrosarcoma""]",0,rag_hit_gen_miss,True,False,4,12,na,,,,,,,,
mcr,mcr_200b,480,Myasthenia gravis,all_miss_but_recalled,,s2_hit_s3_drop,0,True,False,False,53,5,Transient Ischemic Attack,s2_hit_s3_drop,0,True,False,False,18,5,Vertebrobasilar insufficiency,0,supervisor_hit_judge_miss,True,True,0,3,3,0,draft_miss,False,False,False,True,False,"[""Transient Ischemic Attack of the Vertebrobasilar System"", ""Neurodegenerative Disease (e.g. Multiple System Atrophy)""]","[""Transient Ischemic Attack of the Vertebrobasilar System"", ""Neurodegenerative Disease (e.g. Multiple System Atrophy)""]",0,rag_miss,False,False,4,12,na,,,,,,,,
